ts,action,img_path,user_x,lat,lon
1599448740.0,outdoor_act,./ETRI_data_RP_png/user04/1599430860/RP/1599448740.png,user04,37.47942845,127.11836253125
1600858860.0,outdoor_act,./ETRI_data_RP_png/user04/1600816860/RP/1600858860.png,user04,37.4812158,127.14260130833333
1599133740.0,outdoor_act,./ETRI_data_RP_png/user04/1599085500/RP/1599133740.png,user04,37.432327,127.13773408
1600135800.0,travel,./ETRI_data_RP_png/user04/1600122300/RP/1600135800.png,user04,37.54745305,127.072142365
1600588200.0,sleep,./ETRI_data_RP_png/user03/1600533000/RP/1600588200.png,user03,37.48542199,126.977537385
1600328700.0,study,./ETRI_data_RP_png/user09/1600299000/RP/1600328700.png,user09,37.387084525,127.23847634166668
1600328700.0,outdoor_act,./ETRI_data_RP_png/user03/1600286400/RP/1600328700.png,user03,37.48751226666666,126.98158072222223
1600342500.0,sleep,./ETRI_data_RP_png/user03/1600286400/RP/1600342500.png,user03,37.48543279,126.97762452499995
1598875740.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598875740.png,user04,37.43389326666667,127.13725791428573
1599697380.0,study,./ETRI_data_RP_png/user09/1599694200/RP/1599697380.png,user09,37.387082291666665,127.23851808333332
1601106300.0,study,./ETRI_data_RP_png/user09/1601071200/RP/1601106300.png,user09,37.38153407,127.23045985000002
1601106300.0,travel,./ETRI_data_RP_png/user02/1601046000/RP/1601106300.png,user02,37.52566779166666,127.02505910833334
1600090020.0,travel,./ETRI_data_RP_png/user01/1600013400/RP/1600090020.png,user01,37.482103245,127.01781801
1600341240.0,sleep,./ETRI_data_RP_png/user03/1600286400/RP/1600341240.png,user03,37.48537076499999,126.977576865
1600493760.0,sleep,./ETRI_data_RP_png/user28/1600462500/RP/1600493760.png,user28,37.4462501090909,126.68066737272729
1600493760.0,travel,./ETRI_data_RP_png/user01/1600450920/RP/1600493760.png,user01,37.48074594285715,127.01342810476189
1600601520.0,study,./ETRI_data_RP_png/user02/1600592340/RP/1600601520.png,user02,37.52977831538461,127.03751950769232
1600601520.0,outdoor_act,./ETRI_data_RP_png/user04/1600558200/RP/1600601520.png,user04,37.433460875,127.13634143999998
1601093760.0,travel,./ETRI_data_RP_png/user01/1601085900/RP/1601093760.png,user01,37.48071559500001,127.01348072499998
1599396960.0,study,./ETRI_data_RP_png/user09/1599340800/RP/1599396960.png,user09,37.38409641538462,127.2357826923077
1599582480.0,travel,./ETRI_data_RP_png/user01/1599581100/RP/1599582480.png,user01,37.482077585,127.069440845
1600991220.0,travel,./ETRI_data_RP_png/user03/1600963200/RP/1600991220.png,user03,37.56030581111111,126.97987093333332
1599014400.0,travel,./ETRI_data_RP_png/user04/1599001800/RP/1599014400.png,user04,37.60943213,127.030244005
1598879340.0,study,./ETRI_data_RP_png/user01/1598832660/RP/1598879340.png,user01,37.48246963333333,126.95631071666666
1600603320.0,outdoor_act,./ETRI_data_RP_png/user04/1600558200/RP/1600603320.png,user04,37.43495365454545,127.13887277272724
1600603320.0,study,./ETRI_data_RP_png/user02/1600592340/RP/1600603320.png,user02,37.52985128333333,127.03756523333332
1599617340.0,study,./ETRI_data_RP_png/user09/1599609000/RP/1599617340.png,user09,37.38707121818181,127.2385304090909
1599133800.0,outdoor_act,./ETRI_data_RP_png/user04/1599085500/RP/1599133800.png,user04,37.43271007142858,127.13870587619049
1601099040.0,study,./ETRI_data_RP_png/user09/1601071200/RP/1601099040.png,user09,37.38153189166667,127.23046695833334
1600418760.0,study,./ETRI_data_RP_png/user09/1600403400/RP/1600418760.png,user09,37.38138267499999,127.23052459166666
1600253400.0,outdoor_act,./ETRI_data_RP_png/user04/1600207800/RP/1600253400.png,user04,37.481233933333336,127.14255910833332
1600253400.0,sleep,./ETRI_data_RP_png/user03/1600192800/RP/1600253400.png,user03,37.48541290000001,126.97757035499998
1600081200.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600081200.png,user04,37.48123410833334,127.14256873333332
1600081200.0,study,./ETRI_data_RP_png/user09/1600041600/RP/1600081200.png,user09,37.38159177777778,127.23048761111112
1600081200.0,travel,./ETRI_data_RP_png/user01/1600013400/RP/1600081200.png,user01,37.48358525,127.0089838785714
1599313800.0,travel,./ETRI_data_RP_png/user01/1599269580/RP/1599313800.png,user01,37.48247486111112,126.95622787222224
1599313800.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599313800.png,user04,37.45506142727272,127.14654781818182
1599272940.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599272940.png,user04,35.13771265263157,126.79082396315786
1599272940.0,sleep,./ETRI_data_RP_png/user28/1599259500/RP/1599272940.png,user28,37.44626006666666,126.68069803333334
1601177760.0,travel,./ETRI_data_RP_png/user04/1601163000/RP/1601177760.png,user04,37.43618573333334,127.1390719190476
1601177760.0,sleep,./ETRI_data_RP_png/user28/1601159400/RP/1601177760.png,user28,37.446278354545456,126.68067296363635
1601177760.0,travel,./ETRI_data_RP_png/user01/1601166300/RP/1601177760.png,user01,37.351324,126.98854582
1600000080.0,travel,./ETRI_data_RP_png/user03/1599928800/RP/1600000080.png,user03,37.47458866666667,126.98185111428572
1600000080.0,study,./ETRI_data_RP_png/user09/1599944400/RP/1600000080.png,user09,37.3840849,127.23578282500002
1600938120.0,travel,./ETRI_data_RP_png/user03/1600876800/RP/1600938120.png,user03,37.56058323846154,126.98009895384617
1600767900.0,travel,./ETRI_data_RP_png/user03/1600707600/RP/1600767900.png,user03,37.5265489625,126.9783595625
1600075800.0,travel,./ETRI_data_RP_png/user03/1600020000/RP/1600075800.png,user03,37.48538883157895,126.97756915789472
1600075800.0,travel,./ETRI_data_RP_png/user04/1600035000/RP/1600075800.png,user04,37.47511282499999,127.130851495
1599965460.0,study,./ETRI_data_RP_png/user02/1599922800/RP/1599965460.png,user02,37.529762825000006,127.037574275
1600413300.0,study,./ETRI_data_RP_png/user09/1600403400/RP/1600413300.png,user09,37.38139293846153,127.230512
1599310260.0,travel,./ETRI_data_RP_png/user01/1599269580/RP/1599310260.png,user01,37.48098565000001,127.0130102
1599310260.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599310260.png,user04,36.908719415,127.07546917000002
1599986460.0,travel,./ETRI_data_RP_png/user01/1599922800/RP/1599986460.png,user01,37.460419405,127.04194086500002
1600230780.0,travel,./ETRI_data_RP_png/user03/1600192800/RP/1600230780.png,user03,37.51591801,126.98160812
1599911220.0,travel,./ETRI_data_RP_png/user04/1599859800/RP/1599911220.png,user04,37.53262449999999,127.00836186
1599911220.0,study,./ETRI_data_RP_png/user02/1599893100/RP/1599911220.png,user02,37.529894308333326,127.03766509166668
1600920300.0,travel,./ETRI_data_RP_png/user04/1600899900/RP/1600920300.png,user04,37.462277955,127.12606356999996
1598947920.0,sleep,./ETRI_data_RP_png/user26/1598924400/RP/1598947920.png,user26,37.27831549166667,127.16359378333333
1600906860.0,study,./ETRI_data_RP_png/user09/1600905600/RP/1600906860.png,user09,37.38709516666666,127.23848325833336
1600147200.0,sleep,./ETRI_data_RP_png/user26/1600095600/RP/1600147200.png,user26,37.278513366666665,127.16354374166666
1599111600.0,study,./ETRI_data_RP_png/user09/1599091740/RP/1599111600.png,user09,37.38711897142857,127.23839777142857
1599272100.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599272100.png,user04,35.47838478571428,126.79149371428572
1599272100.0,sleep,./ETRI_data_RP_png/user28/1599259500/RP/1599272100.png,user28,37.44627218333333,126.680697825
1599291300.0,sleep,./ETRI_data_RP_png/user30/1599265860/RP/1599291300.png,user30,37.48700368333333,126.85350285
1599291300.0,sleep,./ETRI_data_RP_png/user28/1599259500/RP/1599291300.png,user28,37.446236475,126.68069605833335
1599893820.0,study,./ETRI_data_RP_png/user01/1599890820/RP/1599893820.png,user01,37.49808065,127.03757534166664
1600072560.0,outdoor_act,./ETRI_data_RP_png/user03/1600020000/RP/1600072560.png,user03,37.48767454705882,126.98155411764706
1601092680.0,sleep,./ETRI_data_RP_png/user28/1601072700/RP/1601092680.png,user28,37.44635579166667,126.68074276666668
1599860520.0,sleep,./ETRI_data_RP_png/user26/1599836400/RP/1599860520.png,user26,37.554420154545454,126.92236247272729
1600575480.0,travel,./ETRI_data_RP_png/user01/1600527600/RP/1600575480.png,user01,37.57632468888889,127.00117563333332
1599903300.0,sleep,./ETRI_data_RP_png/user30/1599873300/RP/1599903300.png,user30,37.48702475,126.85352453333336
1599903300.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599903300.png,user02,37.529802025,127.03764339166668
1598873580.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598873580.png,user04,37.43318059999999,127.13893424285716
1600683600.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600683600.png,user04,37.480565395,127.142444165
1599910440.0,travel,./ETRI_data_RP_png/user01/1599890820/RP/1599910440.png,user01,37.482321295000006,126.95124877
1599910440.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599910440.png,user02,37.53011475,127.03768855
1599910440.0,travel,./ETRI_data_RP_png/user04/1599859800/RP/1599910440.png,user04,37.52211220625,127.0313838
1601089860.0,sleep,./ETRI_data_RP_png/user28/1601072700/RP/1601089860.png,user28,37.44635268333333,126.68075281666668
1601089860.0,study,./ETRI_data_RP_png/user24/1601081400/RP/1601089860.png,user24,37.70772021818181,126.77839386363638
1600162560.0,travel,./ETRI_data_RP_png/user04/1600122300/RP/1600162560.png,user04,37.47637970909091,127.1267566
1599978840.0,travel,./ETRI_data_RP_png/user03/1599928800/RP/1599978840.png,user03,37.47556679047619,126.98133823333336
1599978840.0,sleep,./ETRI_data_RP_png/user26/1599922800/RP/1599978840.png,user26,37.27819424166667,127.16363553333332
1599978840.0,outdoor_act,./ETRI_data_RP_png/user04/1599957060/RP/1599978840.png,user04,37.434940275,127.13887894166668
1601085540.0,study,./ETRI_data_RP_png/user24/1601081400/RP/1601085540.png,user24,37.70769818333333,126.77840298333332
1598944740.0,sleep,./ETRI_data_RP_png/user26/1598924400/RP/1598944740.png,user26,37.27831388333333,127.16358498333334
1599313320.0,travel,./ETRI_data_RP_png/user01/1599269580/RP/1599313320.png,user01,37.48256568461538,126.95391077692308
1599313320.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599313320.png,user04,37.4711069,127.12679654166668
1598841360.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598841360.png,user04,37.54941619,127.092515345
1598847180.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598847180.png,user04,37.634654575,127.020740915
1599471180.0,study,./ETRI_data_RP_png/user09/1599436800/RP/1599471180.png,user09,37.38712186666667,127.23852901666667
1600939680.0,travel,./ETRI_data_RP_png/user03/1600876800/RP/1600939680.png,user03,37.5224837,126.974573825
1600939680.0,sleep,./ETRI_data_RP_png/user26/1600873200/RP/1600939680.png,user26,37.278322725,127.16358739999998
1601117700.0,sleep,./ETRI_data_RP_png/user30/1601079300/RP/1601117700.png,user30,37.48698846363636,126.853511
1600691940.0,travel,./ETRI_data_RP_png/user04/1600640400/RP/1600691940.png,user04,37.48118574615385,127.14242562307692
1599993300.0,travel,./ETRI_data_RP_png/user01/1599922800/RP/1599993300.png,user01,37.38006392857143,127.11649302857144
1600509060.0,sleep,./ETRI_data_RP_png/user30/1600474800/RP/1600509060.png,user30,37.48701528333333,126.85351475833336
1601194920.0,sleep,./ETRI_data_RP_png/user01/1601166300/RP/1601194920.png,user01,37.48243600833333,126.95632698333333
1601194920.0,sleep,./ETRI_data_RP_png/user30/1601165700/RP/1601194920.png,user30,37.48702576666667,126.853534
1599287580.0,sleep,./ETRI_data_RP_png/user30/1599265860/RP/1599287580.png,user30,37.48713476153846,126.85357953846156
1599287580.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599287580.png,user04,35.350089825,126.388038275
1600863840.0,study,./ETRI_data_RP_png/user01/1600831800/RP/1600863840.png,user01,37.482526695,126.956323665
1600499820.0,travel,./ETRI_data_RP_png/user03/1600448400/RP/1600499820.png,user03,37.677651555,127.491367865
1600499820.0,sleep,./ETRI_data_RP_png/user28/1600462500/RP/1600499820.png,user28,37.44623693333333,126.680669625
1600908420.0,study,./ETRI_data_RP_png/user09/1600905600/RP/1600908420.png,user09,37.38709583333334,127.23847818333336
1599470940.0,study,./ETRI_data_RP_png/user09/1599436800/RP/1599470940.png,user09,37.38711273333333,127.23841205000002
1599470940.0,travel,./ETRI_data_RP_png/user04/1599430860/RP/1599470940.png,user04,37.48562164,127.10433975
1599470940.0,travel,./ETRI_data_RP_png/user03/1599422400/RP/1599470940.png,user03,37.48544216315789,126.97757927894736
1600854660.0,travel,./ETRI_data_RP_png/user04/1600816860/RP/1600854660.png,user04,37.4777228,127.12314208
1599264720.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599264720.png,user04,37.456083178947374,127.13668715789476
1601192820.0,sleep,./ETRI_data_RP_png/user01/1601166300/RP/1601192820.png,user01,37.48243669166666,126.956320725
1600589160.0,travel,./ETRI_data_RP_png/user01/1600527600/RP/1600589160.png,user01,37.53671889,127.005427885
1600601280.0,outdoor_act,./ETRI_data_RP_png/user04/1600558200/RP/1600601280.png,user04,37.43307732380952,127.13883950000002
1600687320.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600687320.png,user04,37.481215,127.1426071181818
1600038660.0,travel,./ETRI_data_RP_png/user04/1600035000/RP/1600038660.png,user04,37.438937365,127.12803096
1601092020.0,sleep,./ETRI_data_RP_png/user28/1601072700/RP/1601092020.png,user28,37.446304283333326,126.68070784166666
1601114880.0,travel,./ETRI_data_RP_png/user01/1601085900/RP/1601114880.png,user01,37.47895798999999,127.00960110499996
1601114880.0,sleep,./ETRI_data_RP_png/user30/1601079300/RP/1601114880.png,user30,37.48702079,126.853499485
1599267180.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599267180.png,user04,37.43815753333334,127.10281528333331
1599464820.0,study,./ETRI_data_RP_png/user01/1599442080/RP/1599464820.png,user01,37.48298445,127.01101130000002
1601100000.0,study,./ETRI_data_RP_png/user02/1601046000/RP/1601100000.png,user02,37.52980829230769,127.03755057692308
1600503480.0,travel,./ETRI_data_RP_png/user03/1600448400/RP/1600503480.png,user03,37.64639143000001,127.474346865
1600684740.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600684740.png,user04,37.48121472500001,127.14259905833336
1600083960.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600083960.png,user04,37.48123249090909,127.14256971818182
1598875320.0,travel,./ETRI_data_RP_png/user01/1598832660/RP/1598875320.png,user01,37.475790925,127.00300869999998
1598875320.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598875320.png,user04,37.433227385,127.136393205
1599797100.0,travel,./ETRI_data_RP_png/user04/1599776160/RP/1599797100.png,user04,37.49711751,127.08910069999996
1601114520.0,sleep,./ETRI_data_RP_png/user30/1601079300/RP/1601114520.png,user30,37.48702136499999,126.853529715
1601114520.0,travel,./ETRI_data_RP_png/user01/1601085900/RP/1601114520.png,user01,37.476038465,126.97370372500002
1599973980.0,sleep,./ETRI_data_RP_png/user26/1599922800/RP/1599973980.png,user26,37.278285025,127.16352465833336
1599973980.0,travel,./ETRI_data_RP_png/user01/1599922800/RP/1599973980.png,user01,37.47585741,126.967605985
1600687620.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600687620.png,user04,37.481215525,127.142598325
1599011880.0,study,./ETRI_data_RP_png/user09/1599006360/RP/1599011880.png,user09,37.38709621538462,127.23848575384612
1599011880.0,sleep,./ETRI_data_RP_png/user26/1599006600/RP/1599011880.png,user26,37.27806296999999,127.163793915
1599103920.0,sleep,./ETRI_data_RP_png/user30/1599088500/RP/1599103920.png,user30,37.487080991666666,126.895390875
1600420680.0,study,./ETRI_data_RP_png/user09/1600403400/RP/1600420680.png,user09,37.38149666666666,127.23047120000004
1600001160.0,outdoor_act,./ETRI_data_RP_png/user03/1599928800/RP/1600001160.png,user03,37.48334131904761,126.98179726666666
1600001160.0,study,./ETRI_data_RP_png/user09/1599944400/RP/1600001160.png,user09,37.38408402307693,127.23578023076924
1600083900.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600083900.png,user04,37.48123258333333,127.14256915
1599559980.0,travel,./ETRI_data_RP_png/user01/1599531660/RP/1599559980.png,user01,37.474591875,126.990289475
1600574820.0,travel,./ETRI_data_RP_png/user01/1600527600/RP/1600574820.png,user01,37.5763250111111,127.00117798888888
1599699660.0,study,./ETRI_data_RP_png/user09/1599694200/RP/1599699660.png,user09,37.38707209999999,127.23853155833336
1600500900.0,travel,./ETRI_data_RP_png/user03/1600448400/RP/1600500900.png,user03,37.67720045,127.493159515
1599532440.0,travel,./ETRI_data_RP_png/user04/1599522960/RP/1599532440.png,user04,37.422264705,127.10700748499998
1599389100.0,study,./ETRI_data_RP_png/user09/1599340800/RP/1599389100.png,user09,37.384072275,127.23575898333333
1599111840.0,study,./ETRI_data_RP_png/user09/1599091740/RP/1599111840.png,user09,37.38710555384616,127.2384302923077
1600600860.0,outdoor_act,./ETRI_data_RP_png/user04/1600558200/RP/1600600860.png,user04,37.43271510476191,127.13678716666664
1600405560.0,study,./ETRI_data_RP_png/user09/1600403400/RP/1600405560.png,user09,37.38708749166667,127.23849314166668
1599569940.0,travel,./ETRI_data_RP_png/user01/1599531660/RP/1599569940.png,user01,37.50035501,127.118933715
1600325580.0,travel,./ETRI_data_RP_png/user01/1600315920/RP/1600325580.png,user01,37.48288948571428,127.01063144285712
1600325580.0,travel,./ETRI_data_RP_png/user03/1600286400/RP/1600325580.png,user03,37.48505974285714,126.97909200952384
1600325580.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600325580.png,user04,37.435172825,127.13836121666668
1601195880.0,sleep,./ETRI_data_RP_png/user01/1601166300/RP/1601195880.png,user01,37.48246163333332,126.956338325
1599909180.0,travel,./ETRI_data_RP_png/user01/1599890820/RP/1599909180.png,user01,37.48019506,127.012263325
1599909180.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599909180.png,user02,37.5298439,127.03764459999998
1599700680.0,study,./ETRI_data_RP_png/user09/1599694200/RP/1599700680.png,user09,37.38706865000001,127.23853333333334
1601188020.0,sleep,./ETRI_data_RP_png/user30/1601165700/RP/1601188020.png,user30,37.48700213333333,126.85353923333332
1601188020.0,travel,./ETRI_data_RP_png/user01/1601166300/RP/1601188020.png,user01,37.49608423,127.03405738
1600671900.0,outdoor_act,./ETRI_data_RP_png/user03/1600635600/RP/1600671900.png,user03,37.48544006363636,126.97762076363634
1600047900.0,study,./ETRI_data_RP_png/user09/1600041600/RP/1600047900.png,user09,37.38708127272728,127.23854417272725
1599101340.0,travel,./ETRI_data_RP_png/user04/1599085500/RP/1599101340.png,user04,37.4777344,127.12312072727272
1599290760.0,sleep,./ETRI_data_RP_png/user30/1599265860/RP/1599290760.png,user30,37.4870083,126.853497725
1599290760.0,sleep,./ETRI_data_RP_png/user28/1599259500/RP/1599290760.png,user28,37.446234925,126.68071435833332
1599465300.0,study,./ETRI_data_RP_png/user09/1599436800/RP/1599465300.png,user09,37.38709722666667,127.23855682
1599465300.0,study,./ETRI_data_RP_png/user01/1599442080/RP/1599465300.png,user01,37.482988675,127.011016725
1600818240.0,travel,./ETRI_data_RP_png/user02/1600786800/RP/1600818240.png,user02,37.52985675833333,127.03776
1599568260.0,travel,./ETRI_data_RP_png/user01/1599531660/RP/1599568260.png,user01,37.481645025,127.01618202500003
1600860600.0,outdoor_act,./ETRI_data_RP_png/user04/1600816860/RP/1600860600.png,user04,37.48120987857143,127.1425919357143
1600860600.0,travel,./ETRI_data_RP_png/user01/1600831800/RP/1600860600.png,user01,37.48318936666666,127.01237637777778
1600509240.0,sleep,./ETRI_data_RP_png/user30/1600474800/RP/1600509240.png,user30,37.48701638333333,126.85350209166668
1601628660.0,sleep,./ETRI_data_RP_png/user06/1601564400/RP/1601628660.png,user06,37.51362937,127.04579877
1599007260.0,sleep,./ETRI_data_RP_png/user26/1599006600/RP/1599007260.png,user26,37.27834319166667,127.16355321666668
1600585440.0,sleep,./ETRI_data_RP_png/user03/1600533000/RP/1600585440.png,user03,37.48539443333333,126.97758401111112
1601104020.0,sleep,./ETRI_data_RP_png/user01/1601085900/RP/1601104020.png,user01,37.48247354,126.95630713
1601104020.0,travel,./ETRI_data_RP_png/user02/1601046000/RP/1601104020.png,user02,37.52987078333333,127.03762384166669
1599394920.0,study,./ETRI_data_RP_png/user09/1599340800/RP/1599394920.png,user09,37.38408865714286,127.23576280714283
1600940700.0,travel,./ETRI_data_RP_png/user04/1600899900/RP/1600940700.png,user04,37.477632246153846,127.12311647692307
1600688520.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600688520.png,user04,37.48121265384616,127.14261893076922
1600487880.0,travel,./ETRI_data_RP_png/user03/1600448400/RP/1600487880.png,user03,37.520067195,127.012363965
1600065960.0,travel,./ETRI_data_RP_png/user03/1600020000/RP/1600065960.png,user03,37.48534780588235,126.97761185882352
1601092740.0,sleep,./ETRI_data_RP_png/user28/1601072700/RP/1601092740.png,user28,37.44629745833333,126.68070714166667
1599537840.0,travel,./ETRI_data_RP_png/user01/1599531660/RP/1599537840.png,user01,37.48001235625,126.956798775
1601108700.0,sleep,./ETRI_data_RP_png/user28/1601072700/RP/1601108700.png,user28,37.44623444166667,126.68067485833332
1599010380.0,study,./ETRI_data_RP_png/user09/1599006360/RP/1599010380.png,user09,37.38709128333333,127.23849414166666
1599010380.0,sleep,./ETRI_data_RP_png/user26/1599006600/RP/1599010380.png,user26,37.27843448947369,127.1635318263158
1601109000.0,sleep,./ETRI_data_RP_png/user03/1601054580/RP/1601109000.png,user03,37.48541291111111,126.97761704444444
1601109000.0,sleep,./ETRI_data_RP_png/user28/1601072700/RP/1601109000.png,user28,37.44623411818182,126.68066197272728
1600084020.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600084020.png,user04,37.481233025,127.14256885000002
1600734180.0,travel,./ETRI_data_RP_png/user01/1600731000/RP/1600734180.png,user01,37.48246565714286,127.01222662857144
1600940340.0,travel,./ETRI_data_RP_png/user04/1600899900/RP/1600940340.png,user04,37.47772854166667,127.122578875
1600940340.0,travel,./ETRI_data_RP_png/user03/1600876800/RP/1600940340.png,user03,37.48641942,126.98134023
1600817220.0,travel,./ETRI_data_RP_png/user03/1600792200/RP/1600817220.png,user03,37.55355983333333,126.97257406666668
1600512300.0,travel,./ETRI_data_RP_png/user01/1600450920/RP/1600512300.png,user01,37.48104625,127.013290705
1600512300.0,sleep,./ETRI_data_RP_png/user30/1600474800/RP/1600512300.png,user30,37.487006183333335,126.85351365
1599968880.0,study,./ETRI_data_RP_png/user02/1599922800/RP/1599968880.png,user02,37.52976681666667,127.03756519166669
1600502040.0,travel,./ETRI_data_RP_png/user03/1600448400/RP/1600502040.png,user03,37.67703822105264,127.49293289473682
1600046160.0,study,./ETRI_data_RP_png/user09/1600041600/RP/1600046160.png,user09,37.38707002222223,127.23851904444444
1601188560.0,sleep,./ETRI_data_RP_png/user30/1601165700/RP/1601188560.png,user30,37.487006575,126.85353230833331
1601188560.0,travel,./ETRI_data_RP_png/user01/1601166300/RP/1601188560.png,user01,37.495982535,127.03511244999996
1600508760.0,sleep,./ETRI_data_RP_png/user30/1600474800/RP/1600508760.png,user30,37.48699220833334,126.85350454999998
1601105340.0,study,./ETRI_data_RP_png/user09/1601071200/RP/1601105340.png,user09,37.38152215555555,127.23045542222222
1601105340.0,travel,./ETRI_data_RP_png/user02/1601046000/RP/1601105340.png,user02,37.52863708333333,127.0370195888889
1598847300.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598847300.png,user04,37.62996885,127.02463377999996
1600415580.0,study,./ETRI_data_RP_png/user09/1600403400/RP/1600415580.png,user09,37.381502841666666,127.23046764166666
1598944020.0,sleep,./ETRI_data_RP_png/user26/1598924400/RP/1598944020.png,user26,37.27830555,127.16351934166669
1598961180.0,outdoor_act,./ETRI_data_RP_png/user04/1598912400/RP/1598961180.png,user04,37.43302301999999,127.136370065
1598846640.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598846640.png,user04,37.64992217500001,127.01269300500005
1600083060.0,study,./ETRI_data_RP_png/user09/1600041600/RP/1600083060.png,user09,37.38159030833333,127.23049126666666
1600083060.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600083060.png,user04,37.48123193333333,127.14257486666664
1599863460.0,sleep,./ETRI_data_RP_png/user26/1599836400/RP/1599863460.png,user26,37.554303775,126.921364825
1599014520.0,study,./ETRI_data_RP_png/user09/1599006360/RP/1599014520.png,user09,37.38707785833333,127.23847416666668
1599014520.0,travel,./ETRI_data_RP_png/user04/1599001800/RP/1599014520.png,user04,37.60413339,127.03188179
1598874780.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598874780.png,user04,37.433534238095234,127.1365892
1600497540.0,travel,./ETRI_data_RP_png/user03/1600448400/RP/1600497540.png,user03,37.573126555,127.182028285
1600497540.0,sleep,./ETRI_data_RP_png/user28/1600462500/RP/1600497540.png,user28,37.446233775,126.68066675833336
1599018240.0,travel,./ETRI_data_RP_png/user04/1599001800/RP/1599018240.png,user04,37.49563271,127.039190795
1600406280.0,study,./ETRI_data_RP_png/user09/1600403400/RP/1600406280.png,user09,37.38709832307692,127.23848604615384
